Username,Grade,Attempt Number,Date,Status,Duration,,,,,,,
20150142,3 ,1,8/24/2015 16:20,Completed,0:04:34,,,,,,,
20150142,2 ,2,8/24/2015 16:26,Completed,0:04:36,,,,,,,
20150142,3 ,3,8/24/2015 16:29,Completed,0:01:53,,,,,,,
20150142,2 ,4,8/24/2015 16:35,Completed,0:05:00,,,,,,,
20150142,3 ,5,8/24/2015 16:35,Completed,0:00:13,,,,,,,
20150142,2 ,6,8/24/2015 16:36,Completed,0:00:46,,,,,,,
20150142,2 ,7,8/24/2015 16:39,Completed,0:02:11,,,,,,,
20150142,2 ,8,8/24/2015 16:47,Completed,0:00:10,,,,,,,
20150142,3 ,9,8/24/2015 16:50,Completed,0:01:46,,,,,,,
20150142,3 ,10,8/24/2015 16:50,Completed,0:00:18,,,,,,,
20150142,3 ,11,8/24/2015 16:53,Completed,0:02:35,,,,,,,
20150142,3 ,12,8/24/2015 16:54,Completed,0:00:11,,,,,,,
20150142,2 ,13,8/24/2015 16:57,Completed,0:02:57,,,,,,,
20150780,3 ,1,8/29/2015 22:22,Completed,0:04:21,,,,,,,
20150451,2 ,1,9/19/2015 12:59,Completed,0:00:46,,,,,,,
20150553,0 ,1,8/20/2015 18:30,Completed,0:02:06,,,,,,,
20150553,2 ,2,8/20/2015 18:32,Completed,0:01:33,,,,,,,
20150553,1 ,3,9/19/2015 15:31,Completed,0:04:17,,,,,,,
20150553,2 ,4,9/19/2015 15:35,Completed,0:03:11,,,,,,,
20150553,1 ,5,9/19/2015 15:38,Completed,0:03:02,,,,,,,
20150503,2 ,1,8/27/2015 16:51,Completed,0:04:26,,,,,,,
20150503,2 ,2,8/27/2015 16:53,Completed,0:01:38,,,,,,,
20150503,2 ,3,8/27/2015 16:56,Completed,0:01:49,,,,,,,
20150503,0 ,4,8/27/2015 16:58,Completed,0:00:57,,,,,,,
20150503,3 ,5,8/27/2015 17:03,Completed,0:04:43,,,,,,,
20150503,2 ,6,8/27/2015 17:19,Completed,0:00:36,,,,,,,
20150503,0 ,7,8/27/2015 17:21,Completed,0:01:36,,,,,,,
20150503,3 ,8,8/27/2015 17:22,Completed,0:00:44,,,,,,,
20150503,2 ,9,8/27/2015 17:25,Completed,0:01:29,,,,,,,
20150503,2 ,10,8/27/2015 17:27,Completed,0:01:16,,,,,,,
20150503,2 ,11,8/27/2015 17:29,Completed,0:01:47,,,,,,,
20150503,2 ,12,8/27/2015 17:31,Completed,0:00:54,,,,,,,
20150503,2 ,13,8/27/2015 17:34,Completed,0:02:03,,,,,,,
20150503,2 ,14,8/27/2015 17:36,Completed,0:01:29,,,,,,,
20150503,3 ,15,8/27/2015 17:37,Completed,0:00:38,,,,,,,
20150266,3 ,1,9/19/2015 10:06,Completed,0:01:20,,,,,,,
20151010,2 ,1,8/23/2015 9:23,Completed,0:07:15,,,,,,,
20151010,2 ,2,8/23/2015 9:30,Completed,0:00:24,,,,,,,
20151010,2 ,3,8/23/2015 9:33,Completed,0:02:31,,,,,,,
20151010,2 ,4,8/23/2015 9:34,Completed,0:00:32,,,,,,,
20151010,2 ,5,8/23/2015 9:35,Completed,0:00:29,,,,,,,
20151010,3 ,6,8/23/2015 9:40,Completed,0:01:28,,,,,,,
20151010,2 ,7,8/26/2015 19:54,Completed,0:00:24,,,,,,,
20151010,2 ,8,8/26/2015 19:57,Completed,0:00:58,,,,,,,
20151010,2 ,9,8/26/2015 20:00,Completed,0:02:15,,,,,,,
20151010,3 ,10,9/19/2015 15:04,Completed,0:00:30,,,,,,,
20151010,1 ,11,9/19/2015 15:05,Completed,0:00:46,,,,,,,
20151010,3 ,12,9/19/2015 15:06,Completed,0:00:49,,,,,,,
20150821,1 ,1,8/27/2015 14:29,Completed,0:00:46,,,,,,,
20150821,2 ,2,8/27/2015 14:31,Completed,0:01:34,,,,,,,
20150821,0 ,3,9/8/2015 20:34,Completed,0:17:43,,,,,,,
20150597,3 ,1,8/26/2015 21:03,Completed,0:01:38,,,,,,,
20150597,3 ,2,8/26/2015 21:05,Completed,0:01:15,,,,,,,
20150597,3 ,3,8/26/2015 21:06,Completed,0:00:44,,,,,,,
20150597,3 ,4,9/18/2015 22:24,Completed,0:03:56,,,,,,,
20151155,2 ,1,9/19/2015 10:13,Completed,0:01:03,,,,,,,
20151155,1 ,2,9/19/2015 10:15,Completed,0:01:39,,,,,,,
20151155,1 ,3,9/19/2015 10:17,Completed,0:01:38,,,,,,,
20151155,3 ,4,9/19/2015 10:18,Completed,0:00:47,,,,,,,
20151155,3 ,5,9/19/2015 10:19,Completed,0:00:28,,,,,,,
20151155,2 ,6,9/19/2015 10:22,Completed,0:03:15,,,,,,,
20150706,1 ,1,8/23/2015 11:17,Completed,0:01:36,,,,,,,
20150706,2 ,2,8/23/2015 11:18,Completed,0:01:08,,,,,,,
20150706,2 ,3,8/23/2015 11:21,Completed,0:01:41,,,,,,,
20150706,2 ,4,8/23/2015 11:22,Completed,0:01:09,,,,,,,
20150706,1 ,5,8/23/2015 11:26,Completed,0:03:36,,,,,,,
20150706,2 ,6,8/23/2015 11:27,Completed,0:00:44,,,,,,,
20150706,2 ,7,8/23/2015 11:28,Completed,0:00:29,,,,,,,
20150706,3 ,8,8/23/2015 11:32,Completed,0:02:46,,,,,,,
20150706,2 ,9,8/23/2015 11:34,Completed,0:00:49,,,,,,,
20150706,3 ,10,8/23/2015 11:35,Completed,0:00:45,,,,,,,
20150706,3 ,11,8/23/2015 11:36,Completed,0:00:44,,,,,,,
20150706,3 ,12,8/23/2015 11:37,Completed,0:01:02,,,,,,,
20150706,3 ,13,8/23/2015 11:39,Completed,0:00:38,,,,,,,
20150706,3 ,14,8/23/2015 11:40,Completed,0:00:36,,,,,,,
20150385,2 ,1,8/30/2015 12:20,Completed,0:03:02,,,,,,,
20150733,2 ,1,8/25/2015 20:11,Completed,0:00:51,,,,,,,
20150733,3 ,2,8/25/2015 20:12,Completed,0:00:44,,,,,,,
20150733,2 ,3,8/25/2015 20:13,Completed,0:00:49,,,,,,,
20150733,2 ,4,8/25/2015 20:14,Completed,0:00:27,,,,,,,
20150733,2 ,5,9/5/2015 13:09,Completed,0:01:26,,,,,,,
20150733,2 ,6,9/5/2015 19:53,Completed,0:00:33,,,,,,,
20150733,0 ,7,9/5/2015 22:40,Completed,0:01:03,,,,,,,
20150733,3 ,8,9/5/2015 22:44,Completed,0:01:54,,,,,,,
20150733,3 ,9,9/5/2015 22:46,Completed,0:02:19,,,,,,,
20150733,3 ,10,9/5/2015 22:48,Completed,0:00:51,,,,,,,
20150733,3 ,11,9/5/2015 22:51,Completed,0:02:48,,,,,,,
20150733,3 ,12,9/5/2015 22:54,Completed,0:01:12,,,,,,,
20150733,3 ,13,9/13/2015 16:56,Completed,0:02:42,,,,,,,
20150733,1 ,14,9/13/2015 16:58,Completed,0:01:05,,,,,,,
20150733,1 ,15,9/13/2015 16:59,Completed,0:00:46,,,,,,,
20150733,3 ,16,9/13/2015 17:02,Completed,0:00:46,,,,,,,
20150153,2 ,1,8/30/2015 18:33,Completed,0:05:30,,,,,,,
20150721,2 ,1,8/24/2015 19:19,Completed,0:04:18,,,,,,,
20150786,1 ,1,9/17/2015 17:43,Completed,0:01:32,,,,,,,
20150786,3 ,2,9/17/2015 17:48,Completed,0:04:11,,,,,,,
20150786,1 ,3,9/17/2015 17:50,Completed,0:02:24,,,,,,,
20150786,2 ,4,9/17/2015 17:55,Completed,0:03:42,,,,,,,
20150786,2 ,5,9/18/2015 14:04,Completed,0:08:43,,,,,,,
20150786,2 ,6,9/18/2015 14:07,Completed,0:01:08,,,,,,,
20150786,3 ,7,9/18/2015 14:21,Completed,0:10:15,,,,,,,
20150786,3 ,8,9/18/2015 14:42,Completed,0:05:35,,,,,,,
20150786,3 ,9,9/18/2015 14:46,Completed,0:04:13,,,,,,,
20150786,3 ,10,9/18/2015 14:50,Completed,0:02:37,,,,,,,
20150786,1 ,11,9/18/2015 14:53,Completed,0:03:01,,,,,,,
20150631,3 ,1,8/23/2015 12:44,Completed,0:01:01,,,,,,,
20150923,3 ,1,8/23/2015 20:45,Completed,0:01:16,,,,,,,
20150923,1 ,2,8/27/2015 9:20,Completed,0:00:39,,,,,,,
20150923,2 ,3,8/27/2015 9:22,Completed,0:01:17,,,,,,,
20150923,1 ,4,8/30/2015 10:15,Completed,0:01:05,,,,,,,
20150923,3 ,5,8/30/2015 10:16,Completed,0:00:31,,,,,,,
20150923,2 ,6,8/30/2015 10:19,Completed,0:02:18,,,,,,,
20150923,3 ,7,8/30/2015 10:38,Completed,0:00:26,,,,,,,
20150923,0 ,8,9/16/2015 21:04,Completed,0:01:02,,,,,,,
20150923,3 ,9,9/16/2015 21:05,Completed,0:00:33,,,,,,,
20150923,2 ,10,9/16/2015 21:06,Completed,0:00:20,,,,,,,
20150923,2 ,11,9/16/2015 21:07,Completed,0:00:39,,,,,,,
20150923,2 ,12,9/16/2015 21:08,Completed,0:00:22,,,,,,,
20150923,3 ,13,9/16/2015 21:12,Completed,0:00:26,,,,,,,
20150923,2 ,14,9/18/2015 19:52,Completed,0:02:20,,,,,,,
20150923,2 ,15,9/18/2015 19:54,Completed,0:01:10,,,,,,,
20150923,1 ,16,9/18/2015 19:55,Completed,0:00:26,,,,,,,
20150348,2 ,1,8/30/2015 20:30,Completed,0:01:25,,,,,,,
20150348,2 ,2,8/30/2015 20:30,Completed,0:00:21,,,,,,,
20150348,2 ,3,8/30/2015 20:31,Completed,0:00:33,,,,,,,
20150348,2 ,4,8/30/2015 20:33,Completed,0:01:02,,,,,,,
20150348,1 ,5,8/30/2015 20:34,Completed,0:01:04,,,,,,,
20150348,1 ,6,8/30/2015 20:35,Completed,0:01:01,,,,,,,
20150348,1 ,7,8/30/2015 20:36,Completed,0:00:30,,,,,,,
20150348,2 ,8,8/30/2015 20:37,Completed,0:00:47,,,,,,,
20150348,1 ,9,8/30/2015 20:47,Completed,0:00:58,,,,,,,
20150473,3 ,1,8/22/2015 10:29,Completed,0:01:35,,,,,,,
20150317,2 ,1,9/15/2015 16:06,Completed,0:01:05,,,,,,,
20150317,1 ,2,9/15/2015 16:08,Completed,0:01:47,,,,,,,
20150317,2 ,3,9/15/2015 16:13,Completed,0:03:50,,,,,,,
20150317,3 ,4,9/15/2015 16:26,Completed,0:01:08,,,,,,,
20150317,3 ,5,9/15/2015 16:30,Completed,0:01:06,,,,,,,
20150317,2 ,6,9/15/2015 16:44,Completed,0:01:23,,,,,,,
20150741,2 ,1,8/23/2015 15:48,Completed,0:00:40,,,,,,,
20150295,3 ,1,8/30/2015 16:20,Completed,0:03:02,,,,,,,
20150007,2 ,1,8/27/2015 14:39,Completed,0:01:02,,,,,,,
20150007,1 ,2,9/19/2015 13:21,Completed,0:02:04,,,,,,,
20150007,3 ,3,9/19/2015 13:23,Completed,0:01:49,,,,,,,
20150244,2 ,1,8/27/2015 21:44,Completed,0:01:16,,,,,,,
20150244,3 ,2,8/27/2015 21:45,Completed,0:00:35,,,,,,,
20150244,1 ,3,8/27/2015 21:46,Completed,0:00:25,,,,,,,
20150244,0 ,4,9/18/2015 22:07,Completed,0:05:24,,,,,,,
20150244,2 ,5,9/18/2015 22:08,Completed,0:00:40,,,,,,,
20150244,1 ,6,9/18/2015 22:10,Completed,0:00:46,,,,,,,
20150244,2 ,7,9/18/2015 22:11,Completed,0:01:08,,,,,,,
20150244,1 ,8,9/18/2015 22:13,Completed,0:01:42,,,,,,,
20150244,2 ,9,9/18/2015 22:17,Completed,0:00:35,,,,,,,
20150244,1 ,10,9/18/2015 22:18,Completed,0:00:37,,,,,,,
20150244,2 ,11,9/18/2015 22:18,Completed,0:00:26,,,,,,,
20150244,3 ,12,9/18/2015 22:20,Completed,0:00:56,,,,,,,
20150244,1 ,13,9/18/2015 22:21,Completed,0:00:52,,,,,,,
20150244,3 ,14,9/18/2015 22:22,Completed,0:00:20,,,,,,,
20150244,1 ,15,9/18/2015 22:23,Completed,0:00:57,,,,,,,
20150244,2 ,16,9/18/2015 22:24,Completed,0:00:36,,,,,,,
20150244,2 ,17,9/18/2015 22:25,Completed,0:00:36,,,,,,,
20150244,3 ,18,9/18/2015 22:26,Completed,0:00:24,,,,,,,
20150244,2 ,19,9/18/2015 22:28,Completed,0:01:39,,,,,,,
20150244,3 ,20,9/18/2015 22:29,Completed,0:00:19,,,,,,,
20150244,3 ,21,9/18/2015 22:30,Completed,0:00:54,,,,,,,
20150244,2 ,22,9/18/2015 22:31,Completed,0:00:28,,,,,,,
20150244,2 ,23,9/19/2015 14:51,Completed,0:00:26,,,,,,,
20150244,2 ,24,9/19/2015 14:52,Completed,0:00:19,,,,,,,
20150244,3 ,25,9/19/2015 14:52,Completed,0:00:20,,,,,,,
20150244,2 ,26,9/19/2015 14:54,Completed,0:00:46,,,,,,,
20150244,3 ,27,9/19/2015 14:54,Completed,0:00:27,,,,,,,
20150244,2 ,28,9/19/2015 14:55,Completed,0:00:29,,,,,,,
20150244,3 ,29,9/19/2015 14:56,Completed,0:00:38,,,,,,,
20150800,0 ,1,9/19/2015 14:19,Completed,0:10:32,,,,,,,
20150800,1 ,2,9/19/2015 14:22,Completed,0:03:01,,,,,,,
20150800,0 ,3,9/19/2015 14:32,Completed,0:09:57,,,,,,,
20150452,2 ,1,8/30/2015 11:29,Completed,0:01:52,,,,,,,
20151065,1 ,1,9/18/2015 16:09,Completed,0:01:05,,,,,,,
20150321,3 ,1,8/30/2015 13:41,Completed,0:03:16,,,,,,,
20151068,3 ,1,8/30/2015 10:27,Completed,0:03:08,,,,,,,
20150605,2 ,1,8/26/2015 15:02,Completed,0:01:13,,,,,,,
20150605,2 ,2,9/18/2015 9:44,Completed,0:00:38,,,,,,,
20150605,0 ,3,9/19/2015 15:26,Completed,0:15:06,,,,,,,
20150948,3 ,1,8/27/2015 12:22,Completed,0:01:57,,,,,,,
20150884,2 ,1,8/23/2015 16:05,Completed,0:01:05,,,,,,,
20150884,2 ,2,8/23/2015 16:22,Completed,0:02:22,,,,,,,
20150845,3 ,1,8/24/2015 8:12,Completed,0:01:27,,,,,,,
20150428,3 ,1,8/29/2015 12:28,Completed,0:02:24,,,,,,,
20150498,2 ,1,8/25/2015 7:54,Completed,0:05:52,,,,,,,
20150498,1 ,2,8/25/2015 7:57,Completed,0:01:42,,,,,,,
20150498,2 ,3,8/25/2015 8:40,Completed,0:02:56,,,,,,,
20150498,3 ,4,8/25/2015 8:41,Completed,0:00:31,,,,,,,
20150695,0 ,1,8/30/2015 23:42,Completed,0:17:05,,,,,,,
20150787,2 ,1,8/27/2015 9:59,Completed,0:07:07,,,,,,,
20150787,3 ,2,8/27/2015 10:03,Completed,0:02:44,,,,,,,
20150787,3 ,3,8/27/2015 10:06,Completed,0:01:38,,,,,,,
20150787,2 ,4,8/27/2015 10:13,Completed,0:06:12,,,,,,,
20150787,1 ,5,8/29/2015 15:28,Completed,0:03:54,,,,,,,
20150787,2 ,6,8/29/2015 15:30,Completed,0:01:15,,,,,,,
20150787,3 ,7,8/29/2015 15:31,Completed,0:00:55,,,,,,,
20150787,2 ,8,8/29/2015 15:35,Completed,0:03:13,,,,,,,
20150787,2 ,9,8/29/2015 18:24,Completed,0:00:37,,,,,,,
20150787,3 ,10,8/29/2015 18:25,Completed,0:00:31,,,,,,,
20150787,3 ,11,8/29/2015 18:26,Completed,0:00:33,,,,,,,
20150787,3 ,12,8/29/2015 18:30,Completed,0:03:32,,,,,,,
20150787,3 ,13,8/29/2015 18:37,Completed,0:06:36,,,,,,,
20150787,2 ,14,8/29/2015 19:00,Completed,0:00:23,,,,,,,
20150787,3 ,15,8/29/2015 19:03,Completed,0:00:32,,,,,,,
20150787,3 ,16,9/19/2015 11:20,Completed,0:00:31,,,,,,,
20150446,2 ,1,8/27/2015 23:22,Completed,0:01:05,,,,,,,
20150446,1 ,2,8/27/2015 23:23,Completed,0:00:42,,,,,,,
20150446,1 ,3,8/27/2015 23:24,Completed,0:00:58,,,,,,,
20150446,3 ,4,8/27/2015 23:26,Completed,0:00:40,,,,,,,
20150446,2 ,5,8/28/2015 15:35,Completed,0:00:58,,,,,,,
20150446,2 ,6,8/28/2015 15:37,Completed,0:01:03,,,,,,,
20150446,0 ,7,8/28/2015 15:38,Completed,0:00:44,,,,,,,
20150446,2 ,8,8/28/2015 15:39,Completed,0:00:38,,,,,,,
20150446,2 ,9,8/28/2015 15:40,Completed,0:00:27,,,,,,,
20150446,1 ,10,8/28/2015 15:41,Completed,0:01:07,,,,,,,
20150446,3 ,11,8/28/2015 15:42,Completed,0:00:23,,,,,,,
20150446,2 ,12,8/28/2015 15:43,Completed,0:00:41,,,,,,,
20150446,0 ,13,8/28/2015 15:44,Completed,0:01:04,,,,,,,
20150446,2 ,14,8/28/2015 15:45,Completed,0:00:41,,,,,,,
20150446,1 ,15,8/28/2015 15:46,Completed,0:00:31,,,,,,,
20150446,3 ,16,8/28/2015 15:47,Completed,0:00:48,,,,,,,
20150693,0 ,1,8/24/2015 10:36,Completed,0:00:42,,,,,,,
20150693,0 ,2,8/24/2015 10:37,Completed,0:00:33,,,,,,,
20150693,1 ,3,8/24/2015 10:38,Completed,0:01:05,,,,,,,
20150693,0 ,4,8/24/2015 10:39,Completed,0:00:46,,,,,,,
20150693,2 ,5,8/24/2015 10:40,Completed,0:00:29,,,,,,,
20150915,2 ,1,9/19/2015 10:37,Completed,0:00:57,,,,,,,
20150915,3 ,2,9/19/2015 10:38,Completed,0:01:09,,,,,,,
20150006,3 ,1,8/30/2015 18:14,Completed,0:02:42,,,,,,,
20150006,3 ,2,8/30/2015 18:15,Completed,0:00:45,,,,,,,
20150006,2 ,3,8/30/2015 18:16,Completed,0:00:47,,,,,,,
20150006,0 ,4,8/30/2015 18:18,Completed,0:00:54,,,,,,,
20150947,1 ,1,9/14/2015 12:33,Completed,0:01:18,,,,,,,
20151157,0 ,1,9/19/2015 13:14,Completed,0:01:46,,,,,,,
20151157,1 ,2,9/19/2015 13:16,Completed,0:01:37,,,,,,,
20151157,1 ,3,9/19/2015 13:18,Completed,0:01:07,,,,,,,
20151157,2 ,4,9/19/2015 13:20,Completed,0:01:27,,,,,,,
20150499,2 ,1,8/23/2015 23:33,Completed,0:02:35,,,,,,,
20150191,1 ,1,8/30/2015 14:06,Completed,0:02:07,,,,,,,
20150191,2 ,2,8/30/2015 14:07,Completed,0:00:23,,,,,,,
20150191,3 ,3,8/30/2015 14:11,Completed,0:02:14,,,,,,,
20150191,1 ,4,8/30/2015 14:34,Completed,0:01:06,,,,,,,
20150191,2 ,5,8/30/2015 14:35,Completed,0:00:30,,,,,,,
20150191,3 ,6,9/13/2015 20:15,Completed,0:01:55,,,,,,,
20150191,2 ,7,9/14/2015 12:14,Completed,0:00:24,,,,,,,
20150191,1 ,8,9/16/2015 13:27,Completed,0:00:27,,,,,,,
20150191,3 ,9,9/16/2015 13:29,Completed,0:00:48,,,,,,,
20150191,1 ,10,9/16/2015 13:30,Completed,0:00:20,,,,,,,
20150191,2 ,11,9/16/2015 13:31,Completed,0:00:31,,,,,,,
20150191,2 ,12,9/16/2015 13:32,Completed,0:00:37,,,,,,,
20150191,2 ,13,9/16/2015 13:33,Completed,0:00:13,,,,,,,
20150877,1 ,1,8/30/2015 22:17,Completed,0:01:30,,,,,,,
20150877,1 ,2,8/30/2015 22:18,Completed,0:00:46,,,,,,,
20150877,1 ,3,8/30/2015 22:19,Completed,0:00:36,,,,,,,
20150877,2 ,4,8/30/2015 22:31,Completed,0:01:32,,,,,,,
20150877,2 ,5,8/30/2015 22:31,Completed,0:00:16,,,,,,,
20150877,0 ,6,8/30/2015 22:33,Completed,0:00:46,,,,,,,
20150877,3 ,7,8/30/2015 22:33,Completed,0:00:30,,,,,,,
20150877,3 ,8,8/30/2015 22:34,Completed,0:00:32,,,,,,,
20150877,2 ,9,8/30/2015 22:35,Completed,0:00:26,,,,,,,
20150877,0 ,10,8/30/2015 22:36,Completed,0:00:36,,,,,,,
20151159,1 ,1,8/25/2015 21:31,Completed,0:00:54,,,,,,,
20151159,1 ,2,8/25/2015 21:35,Completed,0:03:40,,,,,,,
20151159,2 ,3,8/25/2015 21:38,Completed,0:02:24,,,,,,,
20151159,2 ,4,8/25/2015 21:42,Completed,0:03:21,,,,,,,
20151159,0 ,5,8/25/2015 21:44,Completed,0:01:43,,,,,,,
20151159,2 ,6,8/25/2015 21:45,Completed,0:00:44,,,,,,,
20151159,2 ,7,8/25/2015 21:47,Completed,0:01:14,,,,,,,
20151159,2 ,8,8/25/2015 21:48,Completed,0:00:44,,,,,,,
20151159,3 ,9,8/25/2015 21:50,Completed,0:02:01,,,,,,,
20150501,0 ,1,8/29/2015 20:33,Completed,0:00:52,,,,,,,
20150501,3 ,2,8/29/2015 20:34,Completed,0:00:44,,,,,,,
20150501,0 ,3,8/29/2015 20:36,Completed,0:01:08,,,,,,,
20150501,2 ,4,8/29/2015 20:37,Completed,0:00:43,,,,,,,
20150501,1 ,5,8/30/2015 10:08,Completed,0:02:23,,,,,,,
20150501,3 ,6,8/30/2015 10:13,Completed,0:05:11,,,,,,,
20150501,1 ,7,9/17/2015 21:00,Completed,0:00:46,,,,,,,
20150501,0 ,8,9/17/2015 21:04,Completed,0:03:14,,,,,,,
20150501,1 ,9,9/17/2015 21:05,Completed,0:01:17,,,,,,,
20150501,2 ,10,9/17/2015 21:06,Completed,0:00:33,,,,,,,
20150501,1 ,11,9/19/2015 13:46,Completed,0:00:49,,,,,,,
20150501,2 ,12,9/19/2015 13:47,Completed,0:00:35,,,,,,,
20150991,1 ,1,9/19/2015 9:42,Completed,0:00:57,,,,,,,
20150995,1 ,1,8/26/2015 20:19,Completed,0:01:20,,,,,,,
20150995,2 ,2,8/26/2015 20:25,Completed,0:04:27,,,,,,,
20150995,1 ,3,8/26/2015 20:31,Completed,0:03:44,,,,,,,
20150995,3 ,4,8/26/2015 20:32,Completed,0:00:42,,,,,,,
20150995,3 ,5,8/26/2015 20:32,Completed,0:00:25,,,,,,,
20150995,2 ,6,8/26/2015 20:33,Completed,0:00:27,,,,,,,
20150995,3 ,7,8/26/2015 20:34,Completed,0:00:33,,,,,,,
20150995,3 ,8,8/26/2015 20:34,Completed,0:00:22,,,,,,,
20150995,2 ,9,8/26/2015 20:39,Completed,0:02:41,,,,,,,
20150995,2 ,10,8/26/2015 20:47,Completed,0:06:25,,,,,,,
20150995,2 ,11,8/26/2015 20:49,Completed,0:01:25,,,,,,,
20150995,3 ,12,8/26/2015 20:50,Completed,0:00:25,,,,,,,
20150995,2 ,13,8/26/2015 20:50,Completed,0:00:29,,,,,,,
20150995,3 ,14,8/26/2015 20:52,Completed,0:00:18,,,,,,,
20150995,2 ,15,8/26/2015 20:53,Completed,0:00:48,,,,,,,
20150995,3 ,16,8/26/2015 20:54,Completed,0:00:18,,,,,,,
20150995,1 ,17,8/26/2015 20:56,Completed,0:01:25,,,,,,,
20150995,3 ,18,8/26/2015 20:56,Completed,0:00:24,,,,,,,
20150995,3 ,19,8/26/2015 20:57,Completed,0:00:54,,,,,,,
20150995,3 ,20,8/26/2015 20:58,Completed,0:00:14,,,,,,,
20150995,1 ,21,8/30/2015 20:18,Completed,0:01:04,,,,,,,
20150995,2 ,22,8/30/2015 20:19,Completed,0:00:22,,,,,,,
20150995,1 ,23,8/30/2015 20:20,Completed,0:00:46,,,,,,,
20150995,3 ,24,8/30/2015 20:21,Completed,0:00:21,,,,,,,
20150995,3 ,25,8/30/2015 20:22,Completed,0:00:39,,,,,,,
20150995,3 ,26,8/30/2015 20:24,Completed,0:00:42,,,,,,,
20150995,2 ,27,8/30/2015 20:25,Completed,0:00:39,,,,,,,
20150995,3 ,28,8/30/2015 20:26,Completed,0:00:21,,,,,,,
20150995,2 ,29,8/30/2015 20:26,Completed,0:00:24,,,,,,,
20150995,3 ,30,8/30/2015 20:27,Completed,0:00:20,,,,,,,
20150995,1 ,31,8/30/2015 20:28,Completed,0:00:28,,,,,,,
20150995,3 ,32,8/30/2015 20:29,Completed,0:00:16,,,,,,,
20150995,3 ,33,8/30/2015 20:29,Completed,0:00:14,,,,,,,
20150995,1 ,34,8/30/2015 20:33,Completed,0:00:58,,,,,,,
20150995,2 ,35,8/30/2015 20:34,Completed,0:00:46,,,,,,,
20150995,2 ,36,8/30/2015 20:35,Completed,0:00:59,,,,,,,
20150995,3 ,37,8/30/2015 20:38,Completed,0:00:54,,,,,,,
20150995,3 ,38,8/30/2015 20:41,Completed,0:00:43,,,,,,,
20150995,1 ,39,8/30/2015 20:54,Completed,0:00:18,,,,,,,
20150995,2 ,40,8/30/2015 20:55,Completed,0:00:14,,,,,,,
20150995,2 ,41,8/30/2015 20:56,Completed,0:00:24,,,,,,,
20150995,3 ,42,8/30/2015 20:57,Completed,0:00:17,,,,,,,
20150995,2 ,43,8/30/2015 20:58,Completed,0:00:18,,,,,,,
20150995,2 ,44,8/30/2015 21:05,Completed,0:00:13,,,,,,,
20150995,2 ,45,8/30/2015 21:06,Completed,0:00:13,,,,,,,
20150995,2 ,46,8/30/2015 21:06,Completed,0:00:26,,,,,,,
20150995,1 ,47,8/30/2015 21:07,Completed,0:00:24,,,,,,,
20150995,2 ,48,8/30/2015 21:08,Completed,0:00:15,,,,,,,
20150995,0 ,49,8/30/2015 21:27,Completed,0:17:04,,,,,,,
20150995,2 ,50,9/18/2015 19:44,Completed,0:00:46,,,,,,,
20150995,2 ,51,9/18/2015 19:45,Completed,0:00:30,,,,,,,
20150995,3 ,52,9/18/2015 19:49,Completed,0:02:47,,,,,,,
20150995,3 ,53,9/18/2015 19:50,Completed,0:00:26,,,,,,,
20150995,3 ,54,9/18/2015 19:50,Completed,0:00:19,,,,,,,
20150995,2 ,55,9/18/2015 19:52,Completed,0:01:23,,,,,,,
20150995,2 ,56,9/18/2015 19:53,Completed,0:00:25,,,,,,,
20150995,3 ,57,9/18/2015 19:54,Completed,0:01:03,,,,,,,
20150995,3 ,58,9/18/2015 19:55,Completed,0:00:20,,,,,,,
20150995,3 ,59,9/18/2015 19:55,Completed,0:00:16,,,,,,,
20150995,3 ,60,9/18/2015 19:56,Completed,0:00:18,,,,,,,
20150995,3 ,61,9/18/2015 19:57,Completed,0:00:16,,,,,,,
20150995,3 ,62,9/18/2015 19:58,Completed,0:00:33,,,,,,,
20150285,0 ,1,8/24/2015 20:16,Completed,0:02:41,,,,,,,
20150285,2 ,2,8/24/2015 20:19,Completed,0:02:24,,,,,,,
20150285,2 ,3,8/24/2015 20:21,Completed,0:01:16,,,,,,,
20150285,2 ,4,8/24/2015 20:22,Completed,0:00:45,,,,,,,
20150285,1 ,5,8/24/2015 20:24,Completed,0:01:26,,,,,,,
20150285,1 ,6,8/24/2015 21:23,Completed,0:03:16,,,,,,,
20150430,2 ,1,8/27/2015 22:50,Completed,0:04:19,,,,,,,
20150430,2 ,2,8/27/2015 22:55,Completed,0:04:34,,,,,,,
20150430,3 ,3,8/27/2015 23:01,Completed,0:05:52,,,,,,,
20150197,2 ,1,9/19/2015 9:14,Completed,0:00:41,,,,,,,
20150197,2 ,2,9/19/2015 9:16,Completed,0:01:52,,,,,,,
20150197,2 ,3,9/19/2015 9:17,Completed,0:00:17,,,,,,,
20150197,1 ,4,9/19/2015 9:18,Completed,0:01:03,,,,,,,
20150197,2 ,5,9/19/2015 9:21,Completed,0:02:24,,,,,,,
20150197,2 ,6,9/19/2015 9:22,Completed,0:00:45,,,,,,,
20150197,2 ,7,9/19/2015 9:23,Completed,0:00:21,,,,,,,
20150197,3 ,8,9/19/2015 9:24,Completed,0:00:22,,,,,,,
20150102,2 ,1,9/18/2015 23:09,Completed,0:02:19,,,,,,,
20150685,1 ,1,8/28/2015 10:38,Completed,0:17:12,,,,,,,
